id_contrat,date_versement,remuneration
2621,2013-11-11 3:47:43,55000
2622,2014-3-15 14:22:53,55000
2623,2012-12-27 12:2:27,55000
2624,2015-2-15 9:11:41,55000
2625,2016-7-24 21:2:9,55000
2626,2012-4-21 5:29:30,55000
2627,2016-6-5 7:2:16,55000
2628,2015-11-3 9:20:42,55000
2629,2014-6-3 8:9:31,55000
2630,2016-2-6 19:25:57,55000
2631,2014-9-27 17:23:29,55000
2632,2016-7-7 17:54:41,55000
2633,2013-4-24 14:7:23,55000
2634,2016-7-20 14:54:13,55000
2635,2015-1-26 13:6:30,55000
2636,2015-9-7 22:37:45,55000
2637,2012-2-23 9:5:4,55000
2638,2013-11-2 21:20:8,55000
2639,2014-4-5 21:33:5,55000
2640,2014-3-23 2:3:53,55000
2641,2015-12-2 4:14:13,55000
2642,2016-11-6 19:48:34,55000
2643,2016-9-11 3:19:32,55000
2644,2016-5-26 5:5:54,55000
2645,2016-12-13 5:39:35,55000
2646,2012-12-15 19:51:33,55000
2647,2012-5-23 13:37:14,55000
2648,2013-10-7 20:36:29,55000
2649,2015-1-2 14:44:4,55000
2650,2014-10-28 15:17:47,55000
2651,2012-5-22 6:50:47,55000
2652,2013-12-27 23:10:44,55000
2653,2014-2-18 2:19:26,55000
2654,2012-1-13 9:20:5,55000
2655,2013-6-7 21:50:25,55000
2656,2015-1-3 3:46:36,55000
2657,2015-6-14 12:4:35,55000
2658,2014-9-17 14:37:17,55000
2659,2012-6-19 2:33:45,55000
2660,2014-3-24 12:47:42,55000
2661,2014-9-2 18:23:28,55000
2662,2013-2-8 19:18:11,55000
2663,2014-11-9 15:14:11,55000
2664,2012-7-7 16:9:31,55000
2665,2013-6-14 22:14:50,55000
2666,2014-5-7 14:7:16,55000
2667,2014-5-15 17:1:7,55000
2668,2014-3-10 3:43:35,55000
2669,2013-1-5 10:54:40,55000
2670,2015-4-19 18:49:12,55000
2671,2016-11-22 8:11:59,55000
2672,2012-8-20 17:42:6,55000
2673,2013-11-11 14:13:52,55000
2674,2012-11-16 14:27:57,55000
2675,2012-12-17 14:33:28,55000
2676,2014-10-20 5:47:28,55000
2677,2015-2-21 6:31:50,55000
2678,2016-5-11 12:33:59,55000
2679,2016-8-6 23:33:6,55000
2680,2012-8-9 6:29:48,55000
2681,2016-5-11 16:52:50,55000
2682,2012-5-1 16:42:29,55000
2683,2015-3-5 5:23:33,55000
2684,2016-11-5 21:24:38,55000
2685,2012-12-24 22:12:9,55000
2686,2012-11-4 6:32:20,55000
2687,2012-11-18 16:22:37,55000
2688,2012-8-9 2:54:53,55000
2689,2015-9-14 20:3:43,55000
2690,2016-7-13 12:9:1,55000
2691,2016-9-6 7:13:5,55000
2692,2012-6-18 2:54:10,55000
2693,2013-6-22 10:48:13,55000
2694,2016-1-6 1:58:55,55000
2695,2012-2-21 18:58:19,55000
2696,2015-10-11 22:16:23,55000
2697,2015-2-17 16:20:4,55000
2698,2014-7-19 19:56:32,55000
2699,2016-1-22 9:36:14,55000
2700,2014-1-23 19:46:37,55000
2701,2012-4-25 18:2:13,55000
2702,2012-2-9 2:21:10,55000
2703,2013-4-24 2:54:1,55000
2704,2015-3-6 12:35:59,55000
2705,2014-12-22 15:5:19,55000
2706,2014-8-16 9:17:37,55000
2707,2012-11-25 21:43:53,55000
2708,2012-6-18 5:51:8,55000
2709,2013-8-26 21:43:59,55000
2710,2012-10-14 7:23:19,55000
2711,2013-8-6 18:50:6,55000
2712,2015-5-8 14:32:3,55000
2713,2012-7-14 10:3:5,55000
2714,2015-10-3 20:57:15,55000
2715,2012-1-4 8:37:21,55000
2716,2015-2-28 23:24:46,55000
2717,2012-6-11 19:2:19,55000
2718,2014-9-7 20:10:32,55000
2719,2013-7-4 15:15:46,55000
2720,2015-10-18 13:8:8,55000
2721,2012-9-17 20:24:56,55000
2722,2013-9-13 10:42:1,55000
2723,2014-4-15 1:45:22,55000
2724,2012-10-2 13:56:38,55000
2725,2016-9-10 10:38:12,55000
2726,2013-5-1 22:26:11,55000
2727,2014-6-27 3:19:42,55000
2728,2014-5-9 23:5:10,55000
2729,2015-4-28 14:23:47,55000
2730,2016-6-10 16:12:47,55000
2731,2014-7-20 10:3:12,55000
2732,2015-7-9 17:1:27,55000
2733,2012-9-28 17:52:28,55000
2734,2014-2-13 16:8:5,55000
2735,2015-7-26 14:12:56,55000
2736,2013-4-6 14:5:43,55000
2737,2013-2-16 8:21:36,55000
2738,2015-3-4 7:1:33,55000
2739,2015-9-15 5:22:26,55000
2740,2013-7-18 16:45:50,55000
2741,2013-12-2 13:48:27,55000
2742,2015-1-20 13:29:29,55000
2743,2012-3-23 19:15:32,55000
2744,2016-4-11 4:8:24,55000
2745,2014-6-15 23:7:21,55000
2746,2013-5-11 13:30:39,55000
2747,2014-3-4 8:49:41,55000
2748,2016-5-13 1:55:25,55000
2749,2014-1-2 2:25:40,55000
2750,2015-2-22 6:27:54,55000
2751,2013-11-28 11:21:50,55000
2752,2014-4-18 12:34:25,55000
2753,2016-4-25 6:8:53,55000
2754,2016-2-22 11:16:23,55000
2755,2012-12-9 13:14:17,55000
2756,2016-3-28 5:35:59,55000
2757,2014-2-19 7:35:34,55000
2758,2012-5-15 21:11:1,55000
2759,2016-4-2 19:10:29,55000
2760,2013-10-8 11:57:24,55000
2761,2014-3-14 22:45:48,55000
2762,2013-3-12 21:34:39,55000
2763,2013-6-27 9:15:43,55000
2764,2015-11-20 9:44:24,55000
2765,2013-11-9 9:9:10,55000
2766,2016-12-2 6:12:6,55000
2767,2012-4-19 18:5:34,55000
2768,2014-11-5 21:19:47,55000
2769,2015-5-1 15:50:10,55000
2770,2016-8-21 7:1:47,55000
2771,2016-7-28 19:27:45,55000
2772,2013-2-5 3:23:17,55000
2773,2012-8-6 8:16:52,55000
2774,2013-1-19 18:24:41,55000
2775,2014-1-6 4:23:37,55000
2776,2015-2-3 23:25:52,55000
2777,2012-4-7 19:31:33,55000
2778,2016-1-25 15:26:1,55000
2779,2016-8-10 13:39:25,55000
2780,2013-10-28 23:26:56,55000
2781,2016-1-18 14:41:4,55000
2782,2013-1-12 3:37:28,55000
2783,2015-5-3 21:7:31,55000
2784,2016-2-23 1:34:52,55000
2785,2012-7-2 10:2:2,55000
2786,2013-6-2 17:40:34,55000
2787,2016-11-23 15:33:39,55000
2788,2014-2-19 14:8:1,55000
2789,2013-10-9 3:19:12,55000
2790,2013-2-9 12:20:50,55000
2791,2012-1-25 9:23:45,55000
2792,2016-1-28 17:42:28,55000
2793,2012-11-23 12:53:14,55000
2794,2013-9-11 3:35:13,55000
2795,2014-10-7 21:39:33,55000
2796,2012-12-14 19:3:13,55000
2797,2013-10-4 8:38:9,55000
2798,2014-2-17 16:30:49,55000
2799,2014-5-18 11:43:43,55000
2800,2016-9-1 15:3:49,55000
2801,2015-3-5 21:52:30,55000
2802,2012-3-26 14:22:45,55000
2803,2013-2-14 3:16:49,55000
2804,2016-11-6 9:33:49,55000
2805,2012-7-20 5:27:48,55000
2806,2016-9-2 14:9:55,55000
2807,2012-9-26 13:8:58,55000
2808,2013-3-18 1:3:11,55000
2809,2015-11-1 9:35:37,55000
2810,2012-3-18 20:25:34,55000
2811,2013-2-10 22:31:22,55000
2812,2014-8-10 6:1:40,55000
2813,2013-10-25 23:5:41,55000
2814,2012-6-21 13:31:22,55000
2815,2014-2-7 13:17:55,55000
2816,2015-4-25 8:24:50,55000
2817,2013-8-19 19:36:21,55000
2818,2014-4-27 7:34:16,55000
2819,2015-11-13 21:5:6,55000
2820,2016-4-5 15:23:38,55000
2821,2015-9-11 1:35:28,55000
2822,2014-5-24 15:35:53,55000
2823,2014-7-22 15:59:54,55000
2824,2016-9-18 8:46:20,55000
2825,2015-2-5 9:53:22,55000
2826,2015-5-22 12:12:21,55000
2827,2016-9-22 12:24:24,55000
2828,2014-6-6 1:3:31,55000
2829,2015-4-19 14:58:3,55000
2830,2014-2-1 8:22:5,55000
2831,2016-7-18 8:3:23,55000
2832,2016-3-13 7:16:16,55000
2833,2012-9-19 12:4:37,55000
2834,2016-8-24 4:13:49,55000
2835,2012-5-13 1:15:38,55000
2836,2015-7-9 2:37:43,55000
2837,2016-5-10 1:28:41,55000
2838,2016-4-22 2:56:23,55000
2839,2013-5-6 22:21:55,55000
2840,2015-3-15 20:57:16,55000
2841,2015-12-19 15:30:38,55000
2842,2012-8-15 3:14:29,55000
2843,2016-5-5 1:30:44,55000
2844,2014-4-11 6:38:47,55000
2845,2016-9-8 21:32:15,55000
2846,2012-3-4 4:7:8,55000
2847,2013-10-3 8:51:28,55000
2848,2015-4-3 22:10:45,55000
2849,2016-12-6 8:23:27,55000
2850,2012-9-12 15:56:40,55000
2851,2016-12-22 11:21:19,55000
2852,2013-6-2 12:36:7,55000
2853,2014-8-16 7:29:46,55000
2854,2014-8-6 15:54:40,55000
2855,2014-9-22 5:28:15,55000
2856,2016-3-14 11:51:40,55000
2857,2015-2-2 10:54:20,55000
2858,2013-7-24 17:41:14,55000
2859,2012-10-10 15:59:36,55000
2860,2016-4-16 3:25:52,55000
2861,2012-4-5 23:22:48,55000
2862,2013-3-11 10:13:4,55000
2863,2013-11-28 21:20:1,55000
2864,2013-9-10 3:35:20,55000
2865,2012-4-13 4:10:31,55000
2866,2014-5-9 7:41:28,55000
2867,2016-8-1 20:27:11,55000
2868,2015-6-23 8:7:48,55000
2869,2016-10-4 17:20:20,55000
2870,2013-11-5 4:40:15,55000
2871,2015-11-8 2:13:55,55000
2872,2016-3-17 8:20:10,55000
2873,2013-7-13 4:37:44,55000
2874,2016-11-11 2:59:44,55000
2875,2015-8-7 21:44:53,55000
2876,2016-2-2 18:3:46,55000
2877,2016-11-10 3:34:21,55000
2878,2013-4-3 16:6:21,55000
2879,2015-7-7 22:10:21,55000
2880,2014-9-6 13:33:42,55000
2881,2015-8-8 15:21:42,55000
2882,2013-5-7 22:46:39,55000
2883,2013-8-26 16:5:39,55000
2884,2015-9-13 14:43:18,55000
2885,2012-8-4 4:21:3,55000
2886,2014-2-11 3:34:23,55000
2887,2016-10-22 17:2:53,55000
2888,2012-7-4 7:4:29,55000
2889,2012-6-21 14:34:35,55000
2890,2015-12-21 20:48:6,55000
2891,2015-12-2 9:33:29,55000
2892,2012-8-17 4:36:43,55000
2893,2013-3-15 6:51:28,55000
2894,2012-10-21 23:52:40,55000
2895,2014-5-13 23:20:24,55000
2896,2015-1-18 10:44:42,55000
2897,2014-10-6 2:31:29,55000
2898,2015-9-1 15:51:18,55000
2899,2015-8-8 7:12:51,55000
2900,2016-8-24 10:21:50,55000
2901,2013-7-25 19:10:35,55000
2902,2016-8-8 13:23:12,55000
2903,2016-8-8 16:59:34,55000
2904,2012-3-22 6:36:33,55000
2905,2015-5-4 10:40:29,55000
2906,2012-1-4 20:11:6,55000
2907,2013-5-3 3:32:57,55000
2908,2013-3-5 16:41:45,55000
2909,2013-4-18 7:3:42,55000
2910,2014-1-10 2:37:4,55000
2911,2016-8-2 12:36:47,55000
2912,2013-5-10 13:59:26,55000
2913,2015-3-17 13:59:3,55000
2914,2016-9-8 6:50:1,55000
2915,2012-12-14 6:25:43,55000
2916,2016-10-25 18:1:55,55000
2917,2012-12-6 22:34:31,55000
2918,2015-8-12 5:58:24,55000
2919,2012-5-5 18:30:58,55000
2920,2014-6-7 19:59:41,55000
2921,2016-6-10 20:15:22,55000
2922,2016-1-5 1:25:49,55000
2923,2016-2-20 15:11:54,55000
2924,2015-5-18 12:38:28,55000
2925,2012-3-4 16:13:2,55000
2926,2013-3-10 18:23:28,55000
2927,2013-1-12 9:17:10,55000
2928,2015-1-24 5:3:43,55000
2929,2012-11-16 1:37:26,55000
2930,2014-9-9 12:46:17,55000
2931,2016-11-13 17:44:19,55000
2932,2014-4-14 2:17:45,55000
2933,2016-12-26 2:33:26,55000
2934,2014-3-4 22:49:18,55000
2935,2016-2-6 6:52:19,55000
2936,2016-1-25 15:6:46,55000
2937,2012-10-17 3:38:28,55000
2938,2012-6-19 13:28:25,55000
2939,2012-8-26 13:5:31,55000
2940,2015-5-24 17:54:15,55000
2941,2014-9-3 10:21:13,55000
2942,2013-10-26 13:39:37,55000
2943,2013-8-6 17:33:59,55000
2944,2012-7-13 9:54:53,55000
2945,2014-10-17 2:3:44,55000
2946,2016-5-13 1:33:11,55000
2947,2012-6-15 3:56:44,55000
2948,2012-1-1 11:54:43,55000
2949,2016-11-11 10:6:46,55000
2950,2012-12-23 3:42:54,55000
2951,2013-2-12 5:19:31,55000
2952,2013-1-9 13:15:48,55000
2953,2012-12-9 21:18:4,55000
2954,2014-6-21 8:26:55,55000
2955,2015-10-26 1:29:34,55000
2956,2012-10-26 9:43:3,55000
2957,2012-11-13 6:16:2,55000
2958,2015-10-27 22:48:57,55000
2959,2016-1-27 20:57:39,55000
2960,2013-1-25 4:55:49,55000
2961,2012-6-10 12:47:40,55000
2962,2013-11-22 7:13:9,55000
2963,2013-4-23 11:8:45,55000
2964,2012-10-2 2:44:57,55000
2965,2016-8-13 12:9:44,55000
2966,2016-3-8 6:49:38,55000
2967,2014-7-4 1:34:35,55000
2968,2013-10-6 7:28:42,55000
2969,2014-8-7 9:13:36,55000
2970,2014-4-17 7:12:6,55000
2971,2016-9-6 5:9:18,55000
2972,2015-7-12 17:50:22,55000
2973,2016-9-12 8:44:37,55000
2974,2015-11-4 15:30:39,55000
2975,2015-11-26 5:5:24,55000
2976,2015-9-13 22:21:59,55000
2977,2016-10-21 4:7:32,55000
2978,2012-9-27 6:58:35,55000
2979,2012-12-25 7:39:18,55000
2980,2015-4-3 2:2:31,55000
2981,2014-7-4 17:26:26,55000
2982,2016-1-23 21:30:21,55000
2983,2014-1-14 2:12:22,55000
2984,2014-11-7 13:42:15,55000
2985,2014-12-6 19:58:39,55000
2986,2012-8-1 8:4:9,55000
2987,2012-6-20 7:26:11,55000
2988,2015-11-6 3:23:11,55000
2989,2013-9-3 20:11:20,55000
2990,2013-4-18 8:28:43,55000
2991,2015-2-13 6:51:33,55000
2992,2013-10-3 13:14:35,55000
2993,2013-10-3 17:3:40,55000
2994,2012-5-25 7:38:10,55000
2995,2013-11-3 15:41:55,55000
2996,2016-11-19 4:16:52,55000
2997,2012-10-2 1:35:13,55000
2998,2012-11-26 12:53:18,55000
2999,2013-5-22 23:1:54,55000
3000,2015-12-17 20:22:48,55000
1,2013-7-14 3:42:45,20000
2,2016-1-15 11:15:6,20000
3,2014-11-3 1:36:32,20000
4,2012-11-22 19:46:52,20000
5,2013-7-4 9:26:23,20000
6,2015-9-6 13:44:54,20000
7,2015-4-9 16:36:5,20000
8,2013-2-17 15:13:44,20000
9,2015-10-22 4:42:40,20000
10,2014-5-10 20:44:35,20000
11,2014-4-23 20:19:43,20000
12,2014-2-20 3:26:58,20000
13,2014-12-2 4:2:44,20000
14,2013-10-13 17:25:29,20000
15,2012-12-28 7:2:58,20000
16,2016-3-18 17:24:10,20000
17,2013-4-12 20:48:44,20000
18,2014-7-20 20:33:36,20000
19,2015-4-5 18:58:52,20000
20,2015-8-17 5:55:24,20000
21,2016-8-23 17:7:27,20000
22,2013-9-18 3:43:57,20000
23,2015-12-2 1:25:26,20000
24,2014-3-7 13:25:4,20000
25,2015-8-15 8:47:54,20000
26,2014-7-17 16:58:3,20000
27,2014-7-21 2:17:4,20000
28,2013-7-15 7:15:45,20000
29,2014-10-5 5:24:2,20000
30,2014-10-21 7:45:24,20000
31,2013-9-5 12:30:46,20000
32,2014-7-19 10:59:58,20000
33,2015-2-20 13:30:39,20000
34,2014-12-10 13:9:14,20000
35,2014-10-21 12:59:58,20000
36,2015-1-14 2:52:14,20000
37,2014-3-18 12:35:27,20000
38,2016-7-12 5:51:22,20000
39,2015-12-25 14:25:2,20000
40,2015-11-28 12:58:6,20000
41,2015-5-9 14:53:53,20000
42,2014-9-6 21:24:31,20000
43,2016-10-8 6:59:58,20000
44,2012-5-23 10:50:24,20000
45,2014-9-13 9:3:2,20000
46,2013-1-28 4:10:52,20000
47,2012-10-1 4:38:24,20000
48,2012-9-4 4:19:59,20000
49,2015-11-18 13:42:23,20000
50,2013-2-2 7:15:28,20000
51,2014-2-8 11:7:47,20000
52,2016-8-26 6:17:42,20000
53,2015-7-22 3:23:21,20000
54,2015-1-12 19:5:54,20000
55,2012-8-5 13:48:5,20000
56,2013-8-11 6:18:32,20000
57,2014-3-11 20:9:50,20000
58,2014-11-15 4:49:59,20000
59,2015-3-23 8:5:4,20000
60,2013-6-21 17:50:56,20000
61,2013-8-11 1:36:38,20000
62,2016-10-10 4:1:22,20000
63,2015-1-19 3:3:59,20000
64,2013-12-9 22:18:12,20000
65,2016-1-10 2:32:56,20000
66,2016-12-9 15:44:9,20000
67,2015-12-9 3:27:23,20000
68,2015-12-2 23:30:43,20000
69,2012-12-6 7:51:38,20000
70,2015-10-13 3:55:5,20000
71,2013-5-20 17:41:55,20000
72,2014-11-11 17:7:54,20000
73,2016-8-1 11:21:26,20000
74,2013-3-23 15:30:33,20000
75,2016-6-19 5:55:43,20000
76,2013-3-13 10:57:56,20000
77,2015-9-10 11:28:52,20000
78,2012-6-22 10:25:31,20000
79,2016-8-10 17:14:37,20000
80,2012-11-9 5:27:9,20000
81,2015-9-13 23:26:38,20000
82,2015-6-19 19:57:57,20000
83,2012-7-14 17:10:30,20000
84,2015-4-25 19:44:21,20000
85,2015-8-2 14:13:29,20000
86,2014-12-15 17:40:46,20000
87,2016-2-15 18:39:42,20000
88,2016-6-2 17:15:30,20000
89,2013-2-7 21:3:41,20000
90,2013-4-24 5:58:25,20000
91,2012-5-17 19:20:52,20000
92,2014-1-6 11:10:54,20000
93,2012-12-6 11:48:6,20000
94,2015-3-26 3:48:12,20000
95,2012-3-27 4:12:59,20000
96,2013-3-23 21:58:35,20000
97,2013-12-26 20:37:22,20000
98,2012-9-14 18:27:16,20000
99,2015-3-5 2:31:17,20000
100,2012-7-27 14:25:12,20000
101,2012-11-5 13:55:14,20000
102,2012-8-24 13:26:3,20000
103,2014-11-4 6:1:36,20000
104,2012-5-2 22:36:19,20000
105,2016-10-26 3:26:58,20000
106,2013-2-12 16:30:13,20000
107,2015-10-12 7:12:8,20000
108,2014-3-20 12:31:1,20000
109,2013-4-19 9:45:46,20000
110,2012-5-23 13:10:26,20000
111,2012-3-1 17:33:13,20000
112,2012-8-24 5:18:58,20000
113,2012-11-19 3:12:3,20000
114,2013-7-24 11:13:21,20000
115,2015-8-24 2:8:49,20000
116,2012-11-27 8:48:22,20000
117,2016-7-7 12:52:36,20000
118,2016-2-8 6:19:45,20000
119,2013-8-25 4:43:47,20000
120,2013-4-27 23:8:39,20000
121,2012-6-20 11:14:50,20000
122,2016-6-23 21:35:30,20000
123,2012-12-13 23:20:27,20000
124,2015-2-1 10:49:12,20000
125,2016-9-25 8:18:33,20000
126,2016-8-16 13:7:1,20000
127,2015-8-10 3:19:17,20000
128,2013-8-5 13:7:8,20000
129,2014-4-17 21:44:39,20000
130,2013-2-9 9:53:31,20000
131,2014-1-13 23:55:31,20000
132,2016-12-5 23:14:41,20000
133,2015-7-20 18:15:13,20000
134,2014-5-16 21:26:51,20000
135,2014-3-16 19:34:28,20000
136,2016-3-7 17:18:51,20000
137,2013-5-27 1:35:55,20000
138,2014-11-18 12:55:15,20000
139,2013-9-23 12:1:48,20000
140,2013-8-24 9:22:4,20000
141,2014-7-3 20:29:5,20000
142,2013-9-9 5:19:5,20000
143,2016-8-21 23:43:38,20000
144,2015-3-5 9:54:3,20000
145,2013-2-2 10:15:45,20000
146,2016-5-24 23:48:24,20000
147,2014-11-12 12:27:47,20000
148,2015-5-22 20:42:37,20000
149,2015-12-2 8:44:46,20000
150,2012-2-25 2:59:11,20000
151,2014-8-12 17:43:22,20000
152,2016-6-16 14:55:40,20000
153,2015-2-10 22:31:40,20000
154,2016-7-2 1:37:11,20000
155,2016-2-21 10:46:40,20000
156,2012-6-19 11:40:20,20000
157,2013-3-7 8:14:12,20000
158,2013-3-5 14:58:51,20000
159,2012-7-15 23:11:4,20000
160,2016-7-18 14:49:20,20000
161,2016-12-5 13:25:16,20000
162,2013-6-22 9:32:51,20000
163,2013-5-1 16:19:1,20000
164,2016-10-18 23:14:37,20000
165,2016-6-21 4:37:26,20000
166,2015-7-5 9:49:16,20000
167,2014-2-2 1:2:41,20000
168,2015-5-13 5:5:44,20000
169,2016-1-23 12:26:5,20000
170,2013-2-15 19:17:51,20000
171,2012-5-20 17:25:35,20000
172,2014-10-22 7:56:12,20000
173,2012-9-11 3:12:19,20000
174,2016-5-21 4:27:48,20000
175,2014-3-18 1:8:50,20000
176,2015-8-21 17:23:54,20000
177,2013-4-1 22:46:56,20000
178,2013-4-17 7:55:42,20000
179,2012-3-19 1:47:21,20000
180,2015-4-14 21:4:51,20000
181,2013-8-28 18:2:2,20000
182,2015-6-17 7:45:17,20000
183,2015-8-4 7:52:4,20000
184,2013-9-13 7:9:38,20000
185,2013-6-16 13:3:58,20000
186,2012-6-26 17:18:42,20000
187,2015-6-19 14:35:30,20000
188,2015-8-28 13:52:59,20000
189,2013-11-4 21:36:3,20000
190,2012-11-10 2:23:21,20000
191,2014-4-15 4:14:35,20000
192,2016-8-20 1:30:31,20000
193,2012-12-18 1:15:22,20000
194,2016-10-24 14:13:11,20000
195,2012-12-10 10:45:8,20000
196,2016-5-7 8:29:51,20000
197,2014-5-1 16:48:45,20000
198,2014-11-15 1:34:8,20000
199,2012-1-22 12:16:28,20000
200,2015-12-10 5:5:39,20000
201,2016-4-18 13:24:52,20000
202,2014-6-11 20:11:38,20000
203,2012-7-1 9:23:49,20000
204,2014-4-8 15:2:43,20000
205,2015-10-20 14:42:45,20000
206,2012-7-24 18:13:57,20000
207,2014-1-6 21:16:50,20000
208,2015-6-13 10:7:25,20000
209,2015-10-18 14:45:49,20000
210,2012-1-12 16:26:54,20000
211,2013-12-25 22:26:46,20000
212,2012-4-3 14:13:50,20000
213,2012-12-17 12:53:35,20000
214,2015-6-7 17:39:25,20000
215,2012-3-21 21:35:16,20000
216,2014-6-4 18:52:49,20000
217,2013-10-19 20:11:39,20000
218,2012-3-7 12:55:20,20000
219,2012-12-6 19:8:28,20000
220,2014-4-9 1:26:49,20000
221,2013-1-18 19:13:4,20000
222,2013-11-25 19:27:55,20000
223,2013-5-4 12:33:9,20000
224,2013-2-3 15:46:54,20000
225,2016-12-25 6:48:58,20000
226,2016-7-17 10:22:52,20000
227,2013-5-27 6:54:54,20000
228,2016-2-23 12:58:1,20000
229,2013-1-10 15:34:50,20000
230,2013-7-27 19:35:6,20000
231,2012-7-26 1:47:48,20000
232,2016-3-21 4:53:5,20000
233,2012-9-6 6:59:43,20000
234,2014-8-8 20:26:57,20000
235,2012-4-16 18:18:10,20000
236,2015-6-21 20:45:58,20000
237,2012-7-26 9:46:1,20000
238,2014-11-27 11:22:31,20000
239,2016-7-16 18:45:22,20000
240,2016-4-4 9:49:50,20000
241,2013-8-28 6:58:42,20000
242,2014-5-11 21:9:55,20000
243,2016-6-14 14:8:20,20000
244,2014-6-14 9:43:22,20000
245,2013-10-2 3:42:51,20000
246,2015-2-23 11:59:25,20000
247,2012-8-20 8:19:28,20000
248,2015-1-6 8:51:47,20000
249,2012-3-6 11:56:25,20000
250,2014-2-25 10:45:16,20000
251,2015-12-4 17:11:6,20000
252,2012-7-19 15:57:51,20000
253,2014-3-7 13:36:58,20000
254,2013-10-19 6:56:25,20000
255,2016-7-13 10:50:17,20000
256,2013-7-27 21:14:40,20000
257,2014-8-20 12:28:57,20000
258,2015-1-26 22:44:46,20000
259,2016-2-16 8:50:16,20000
260,2015-6-15 19:21:42,20000
261,2014-5-17 6:29:7,20000
262,2012-6-5 10:13:39,20000
263,2013-7-25 9:3:15,20000
264,2015-11-2 8:35:47,20000
265,2014-8-4 8:53:56,20000
266,2012-6-28 23:39:18,20000
267,2015-11-19 19:9:52,20000
268,2016-1-5 14:38:29,20000
269,2013-6-8 9:10:20,20000
270,2012-3-12 17:36:25,20000
271,2015-2-21 17:55:16,20000
272,2016-10-16 9:37:44,20000
273,2013-4-28 9:33:27,20000
274,2015-12-10 11:46:40,20000
275,2016-4-17 17:41:41,20000
276,2012-11-20 7:2:3,20000
277,2014-5-18 9:2:33,20000
278,2012-9-25 23:5:10,20000
279,2012-8-21 4:12:24,20000
280,2014-9-10 18:52:49,20000
281,2013-8-17 19:55:28,20000
282,2013-12-5 19:50:21,20000
283,2016-11-9 12:47:16,20000
284,2012-2-18 7:20:45,20000
285,2014-8-27 3:12:30,20000
286,2015-6-17 9:24:20,20000
287,2016-7-21 6:49:12,20000
288,2012-8-26 9:4:16,20000
289,2014-3-27 17:31:8,20000
290,2014-5-23 1:30:23,20000
291,2013-11-19 22:29:57,20000
292,2013-8-1 4:38:9,20000
293,2012-1-20 7:46:22,20000
294,2016-11-13 12:37:4,20000
295,2016-3-13 11:52:39,20000
296,2014-5-8 8:47:3,20000
297,2016-2-25 15:14:36,20000
298,2013-6-12 8:26:36,20000
299,2013-1-3 12:38:3,20000
300,2015-7-2 4:36:37,20000
301,2015-6-13 12:21:21,20000
302,2014-8-1 16:37:51,20000
303,2015-6-24 15:15:45,20000
304,2015-10-6 7:2:13,20000
305,2012-1-19 3:36:31,20000
306,2013-5-15 20:46:41,20000
307,2012-12-15 19:47:2,20000
308,2013-4-25 19:17:22,20000
309,2016-10-1 22:37:29,20000
310,2014-2-9 1:33:12,20000
311,2014-2-21 23:34:20,20000
312,2015-11-7 1:46:48,20000
313,2015-3-22 19:57:51,20000
314,2012-3-2 4:53:34,20000
315,2015-8-4 21:1:41,20000
316,2013-9-20 7:47:37,20000
317,2012-7-7 16:6:45,20000
318,2015-8-16 10:13:29,20000
319,2015-9-7 19:41:21,20000
320,2013-5-6 16:46:13,20000
321,2014-5-19 3:46:12,20000
322,2013-8-24 21:44:55,20000
323,2015-4-20 6:12:53,20000
324,2012-12-17 8:49:45,20000
325,2014-4-13 11:19:9,20000
326,2014-1-24 22:51:33,20000
327,2012-11-12 12:23:17,20000
328,2016-3-5 11:21:53,20000
329,2012-9-15 23:57:41,20000
330,2016-2-9 7:53:4,20000
331,2012-8-6 13:27:4,20000
332,2013-1-6 6:24:18,20000
333,2013-7-5 17:45:21,20000
334,2014-8-4 4:24:5,20000
335,2013-9-11 7:37:48,20000
336,2015-4-13 3:37:28,20000
337,2013-7-16 19:50:49,20000
338,2014-2-15 16:56:38,20000
339,2014-10-18 14:11:52,20000
340,2012-12-24 12:42:32,20000
341,2015-4-11 19:50:43,20000
342,2016-10-4 10:44:4,20000
343,2014-12-18 4:10:24,20000
344,2013-7-16 12:7:16,20000
345,2015-4-19 7:32:22,20000
346,2015-11-16 17:9:8,20000
347,2016-10-20 23:40:52,20000
348,2012-3-5 4:59:18,20000
349,2016-7-22 3:50:52,20000
350,2013-12-4 17:31:32,20000
351,2013-9-9 4:42:3,20000
352,2013-11-20 13:35:23,20000
353,2014-5-15 14:25:39,20000
354,2013-4-13 8:54:22,20000
355,2013-7-19 13:27:9,20000
356,2012-10-17 1:28:51,20000
357,2016-7-11 13:11:48,20000
358,2016-1-11 7:2:1,20000
359,2012-4-27 15:46:17,20000
360,2012-7-1 9:36:37,20000
361,2015-9-10 13:56:5,20000
362,2015-8-3 22:39:36,20000
363,2012-7-22 11:20:7,20000
364,2012-6-27 17:50:30,20000
365,2013-8-13 11:18:5,20000
366,2014-3-25 21:59:10,20000
367,2016-8-25 19:58:20,20000
368,2012-1-28 1:52:26,20000
369,2013-12-3 19:2:24,20000
370,2014-8-9 16:12:4,20000
371,2012-1-9 22:21:14,20000
372,2016-3-24 20:45:39,20000
373,2014-1-26 13:16:51,20000
374,2016-8-15 16:7:10,20000
375,2014-12-18 14:52:56,20000
